Date, Time, Height in MM
02/12/2015, 04:36:11, 1165
02/12/2015, 04:36:13, 1165
02/12/2015, 04:36:15, 1165
02/12/2015, 04:36:17, 1165
02/12/2015, 04:36:18, 1165
02/12/2015, 04:36:20, 1165
02/12/2015, 04:36:22, 1165
02/12/2015, 04:36:24, 1165
02/12/2015, 04:36:25, 1164
02/12/2015, 04:36:27, 1164
02/12/2015, 04:36:29, 1164
02/12/2015, 04:36:31, 1164
02/12/2015, 04:36:33, 1164
02/12/2015, 04:36:34, 1164
02/12/2015, 04:36:36, 1164
02/12/2015, 04:36:38, 1165
02/12/2015, 04:36:40, 1164
02/12/2015, 04:36:41, 1164
02/12/2015, 04:36:43, 1165
02/12/2015, 04:36:45, 1165
02/12/2015, 04:36:47, 1165
02/12/2015, 04:36:48, 1165
02/12/2015, 04:36:50, 1165
02/12/2015, 04:36:52, 1165
02/12/2015, 04:36:54, 1165
02/12/2015, 04:36:55, 1165
02/12/2015, 04:36:57, 1165
02/12/2015, 04:36:59, 1165
02/12/2015, 04:37:01, 1164
02/12/2015, 04:37:02, 1164
02/12/2015, 04:37:04, 1164
02/12/2015, 04:37:06, 1164
02/12/2015, 04:37:08, 1164
02/12/2015, 04:37:10, 1164
02/12/2015, 04:37:11, 1164
02/12/2015, 04:37:13, 1164
02/12/2015, 04:37:15, 1164
02/12/2015, 04:37:17, 1164
02/12/2015, 04:37:18, 1164
02/12/2015, 04:37:20, 1164
02/12/2015, 04:37:22, 1163
02/12/2015, 04:37:24, 1164
02/12/2015, 04:37:25, 1164
02/12/2015, 04:37:27, 1164
02/12/2015, 04:37:29, 1164
02/12/2015, 04:37:31, 1164
02/12/2015, 04:37:32, 1164
02/12/2015, 04:37:34, 1165
02/12/2015, 04:37:36, 1164
02/12/2015, 04:37:38, 1164
02/12/2015, 04:37:39, 1164
02/12/2015, 04:37:41, 1165
02/12/2015, 04:37:43, 1164
02/12/2015, 04:37:45, 1164
02/12/2015, 04:37:47, 1164
02/12/2015, 04:37:48, 1164
02/12/2015, 04:37:50, 1164
02/12/2015, 04:37:52, 1164
02/12/2015, 04:37:54, 1164
02/12/2015, 04:37:55, 1164
02/12/2015, 04:37:57, 1164
02/12/2015, 04:37:59, 1164
02/12/2015, 04:38:01, 1165
02/12/2015, 04:38:02, 1165
02/12/2015, 04:38:04, 1165
02/12/2015, 04:38:06, 1165
02/12/2015, 04:38:08, 1164
02/12/2015, 04:38:09, 1164
02/12/2015, 04:38:11, 1165
02/12/2015, 04:38:13, 1165
02/12/2015, 04:38:15, 1165
02/12/2015, 04:38:16, 1165
02/12/2015, 04:38:18, 1165
02/12/2015, 04:38:20, 1165
02/12/2015, 04:38:22, 1165
02/12/2015, 04:38:24, 1164
02/12/2015, 04:38:25, 1164
02/12/2015, 04:38:27, 1164
02/12/2015, 04:38:29, 1164
02/12/2015, 04:38:31, 1165
02/12/2015, 04:38:32, 1164
02/12/2015, 04:38:34, 1164
02/12/2015, 04:38:36, 1164
02/12/2015, 04:38:38, 1164
02/12/2015, 04:38:39, 1164
02/12/2015, 04:38:41, 1164
02/12/2015, 04:38:43, 1164
02/12/2015, 04:38:45, 1164
02/12/2015, 04:38:46, 1164
02/12/2015, 04:38:48, 1164
02/12/2015, 04:38:50, 1164
02/12/2015, 04:38:52, 1164
02/12/2015, 04:38:53, 1164
02/12/2015, 04:38:55, 1164
02/12/2015, 04:38:57, 1164
02/12/2015, 04:38:59, 1164
02/12/2015, 04:39:01, 1164
02/12/2015, 04:39:02, 1164
02/12/2015, 04:39:04, 1164
02/12/2015, 04:39:06, 1165
02/12/2015, 04:39:08, 1164
02/12/2015, 04:39:09, 1164
02/12/2015, 04:39:11, 1165
02/12/2015, 04:39:13, 1165
02/12/2015, 04:39:15, 1165
02/12/2015, 04:39:16, 1164
02/12/2015, 04:39:18, 1164
02/12/2015, 04:39:20, 1165
02/12/2015, 04:39:22, 1164
02/12/2015, 04:39:23, 1164
02/12/2015, 04:39:25, 1164
02/12/2015, 04:39:27, 1164
02/12/2015, 04:39:29, 1165
02/12/2015, 04:39:30, 1164
02/12/2015, 04:39:32, 1165
02/12/2015, 04:39:34, 1165
02/12/2015, 04:39:36, 1165
02/12/2015, 04:39:38, 1165
02/12/2015, 04:39:39, 1165
02/12/2015, 04:39:41, 1165
02/12/2015, 04:39:43, 1165
02/12/2015, 04:39:45, 1165
02/12/2015, 04:39:46, 1165
02/12/2015, 04:39:48, 1165
02/12/2015, 04:39:50, 1165
02/12/2015, 04:39:52, 1165
02/12/2015, 04:39:53, 1165
02/12/2015, 04:39:55, 1165
02/12/2015, 04:39:57, 1165
02/12/2015, 04:39:59, 1165
02/12/2015, 04:40:00, 1165
02/12/2015, 04:40:02, 1165
02/12/2015, 04:40:04, 1165
02/12/2015, 04:40:06, 1165
02/12/2015, 04:40:07, 1165
02/12/2015, 04:40:09, 1164
02/12/2015, 04:40:11, 1164
02/12/2015, 04:40:13, 1164
02/12/2015, 04:40:15, 1164
02/12/2015, 04:40:16, 1164
02/12/2015, 04:40:18, 1164
02/12/2015, 04:40:20, 1164
02/12/2015, 04:40:22, 1164
02/12/2015, 04:40:23, 1165
02/12/2015, 04:40:25, 1164
02/12/2015, 04:40:27, 1164
02/12/2015, 04:40:29, 1164
02/12/2015, 04:40:30, 1164
02/12/2015, 04:40:32, 1165
02/12/2015, 04:40:34, 1165
02/12/2015, 04:40:36, 1164
02/12/2015, 04:40:37, 1164
02/12/2015, 04:40:39, 1164
02/12/2015, 04:40:41, 1164
02/12/2015, 04:40:43, 1164
02/12/2015, 04:40:44, 1164
02/12/2015, 04:40:46, 1164
02/12/2015, 04:40:48, 1164
02/12/2015, 04:40:50, 1164
02/12/2015, 04:40:52, 1164
02/12/2015, 04:40:53, 1164
02/12/2015, 04:40:55, 1164
02/12/2015, 04:40:57, 1165
02/12/2015, 04:40:59, 1165
02/12/2015, 04:41:00, 1165
02/12/2015, 04:41:02, 1165
02/12/2015, 04:41:04, 1165
02/12/2015, 04:41:06, 1165
02/12/2015, 04:41:07, 1165
02/12/2015, 04:41:09, 1165
02/12/2015, 04:41:11, 1164
02/12/2015, 04:41:13, 1165
02/12/2015, 04:41:14, 1165
02/12/2015, 04:41:16, 1164
02/12/2015, 04:41:18, 1164
02/12/2015, 04:41:20, 1164
02/12/2015, 04:41:21, 1165
02/12/2015, 04:41:23, 1165
02/12/2015, 04:41:25, 1165
02/12/2015, 04:41:27, 1165
02/12/2015, 04:41:29, 1165
02/12/2015, 04:41:30, 1165
02/12/2015, 04:41:32, 1164
02/12/2015, 04:41:34, 1164
02/12/2015, 04:41:36, 1164
02/12/2015, 04:41:37, 1164
02/12/2015, 04:41:39, 1164
02/12/2015, 04:41:41, 1164
02/12/2015, 04:41:43, 1164
02/12/2015, 04:41:44, 1164
02/12/2015, 04:41:46, 1164
02/12/2015, 04:41:48, 1165
02/12/2015, 04:41:50, 1164
02/12/2015, 04:41:51, 1164
02/12/2015, 04:41:53, 1164
02/12/2015, 04:41:55, 1164
02/12/2015, 04:41:57, 1164
02/12/2015, 04:41:58, 1164
02/12/2015, 04:42:00, 1164
02/12/2015, 04:42:02, 1164
02/12/2015, 04:42:04, 1164
02/12/2015, 04:42:06, 1164
02/12/2015, 04:42:07, 1164
02/12/2015, 04:42:09, 1164
02/12/2015, 04:42:11, 1164
02/12/2015, 04:42:13, 1164
02/12/2015, 04:42:14, 1164
02/12/2015, 04:42:16, 1164
02/12/2015, 04:42:18, 1164
02/12/2015, 04:42:20, 1164
02/12/2015, 04:42:21, 1164
02/12/2015, 04:42:23, 1164
02/12/2015, 04:42:25, 1164
02/12/2015, 04:42:27, 1164
02/12/2015, 04:42:28, 1164
02/12/2015, 04:42:30, 1164
02/12/2015, 04:42:32, 1164
02/12/2015, 04:42:34, 1164
02/12/2015, 04:42:35, 1164
02/12/2015, 04:42:37, 1164
02/12/2015, 04:42:39, 1165
02/12/2015, 04:42:41, 1165
02/12/2015, 04:42:42, 1165
02/12/2015, 04:42:44, 1165
02/12/2015, 04:42:46, 1165
02/12/2015, 04:42:48, 1165
02/12/2015, 04:42:50, 1165
02/12/2015, 04:42:51, 1165
02/12/2015, 04:42:53, 1165
02/12/2015, 04:42:55, 1165
02/12/2015, 04:42:57, 1165
02/12/2015, 04:42:58, 1165
02/12/2015, 04:43:00, 1165
02/12/2015, 04:43:02, 1165
02/12/2015, 04:43:04, 1164
02/12/2015, 04:43:05, 1165
02/12/2015, 04:43:07, 1165
02/12/2015, 04:43:09, 1165
02/12/2015, 04:43:11, 1165
02/12/2015, 04:43:12, 1165
02/12/2015, 04:43:14, 1165
02/12/2015, 04:43:16, 1165
02/12/2015, 04:43:18, 1165
02/12/2015, 04:43:19, 1165
02/12/2015, 04:43:21, 1165
02/12/2015, 04:43:23, 1165
02/12/2015, 04:43:25, 1165
02/12/2015, 04:43:27, 1165
02/12/2015, 04:43:28, 1165
02/12/2015, 04:43:30, 1165
02/12/2015, 04:43:32, 1165
02/12/2015, 04:43:34, 1164
02/12/2015, 04:43:35, 1164
02/12/2015, 04:43:37, 1164
02/12/2015, 04:43:39, 1164
02/12/2015, 04:43:41, 1164
02/12/2015, 04:43:42, 1164
02/12/2015, 04:43:44, 1164
02/12/2015, 04:43:46, 1165
02/12/2015, 04:43:48, 1165
02/12/2015, 04:43:49, 1165
02/12/2015, 04:43:51, 1164
02/12/2015, 04:43:53, 1165
02/12/2015, 04:43:55, 1165
02/12/2015, 04:43:56, 1164
02/12/2015, 04:43:58, 1164
02/12/2015, 04:44:00, 1164
02/12/2015, 04:44:02, 1165
02/12/2015, 04:44:04, 1164
02/12/2015, 04:44:05, 1164
02/12/2015, 04:44:07, 1164
02/12/2015, 04:44:09, 1164
02/12/2015, 04:44:11, 1164
02/12/2015, 04:44:12, 1164
02/12/2015, 04:44:14, 1164
02/12/2015, 04:44:16, 1164
02/12/2015, 04:44:18, 1164
02/12/2015, 04:44:19, 1164
02/12/2015, 04:44:21, 1164
02/12/2015, 04:44:23, 1164
02/12/2015, 04:44:25, 1165
02/12/2015, 04:44:26, 1164
02/12/2015, 04:44:28, 1164
02/12/2015, 04:44:30, 1164
02/12/2015, 04:44:32, 1164
02/12/2015, 04:44:33, 1164
02/12/2015, 04:44:35, 1164
02/12/2015, 04:44:37, 1164
02/12/2015, 04:44:39, 1164
02/12/2015, 04:44:41, 1164
02/12/2015, 04:44:42, 1165
02/12/2015, 04:44:44, 1164
02/12/2015, 04:44:46, 1165
02/12/2015, 04:44:48, 1165
02/12/2015, 04:44:49, 1165
02/12/2015, 04:44:51, 1165
02/12/2015, 04:44:53, 1165
02/12/2015, 04:44:55, 1165
02/12/2015, 04:44:56, 1165
02/12/2015, 04:44:58, 1165
02/12/2015, 04:45:00, 1165
02/12/2015, 04:45:02, 1165
02/12/2015, 04:45:03, 1165
02/12/2015, 04:45:05, 1165
02/12/2015, 04:45:07, 1165
02/12/2015, 04:45:09, 1165
02/12/2015, 04:45:10, 1165
02/12/2015, 04:45:12, 1165
02/12/2015, 04:45:14, 1165
02/12/2015, 04:45:16, 1165
02/12/2015, 04:45:18, 1165
02/12/2015, 04:45:19, 1165
02/12/2015, 04:45:21, 1164
02/12/2015, 04:45:23, 1164
02/12/2015, 04:45:25, 1164
02/12/2015, 04:45:26, 1164
02/12/2015, 04:45:28, 1164
02/12/2015, 04:45:30, 1164
02/12/2015, 04:45:32, 1164
02/12/2015, 04:45:33, 1164
02/12/2015, 04:45:35, 1164
02/12/2015, 04:45:37, 1164
02/12/2015, 04:45:39, 1164
02/12/2015, 04:45:40, 1164
02/12/2015, 04:45:42, 1164
02/12/2015, 04:45:44, 1164
02/12/2015, 04:45:46, 1164
02/12/2015, 04:45:47, 1164
02/12/2015, 04:45:49, 1164
02/12/2015, 04:45:51, 1164
02/12/2015, 04:45:53, 1165
02/12/2015, 04:45:55, 1165
02/12/2015, 04:45:56, 1164
02/12/2015, 04:45:58, 1165
02/12/2015, 04:46:00, 1165
02/12/2015, 04:46:02, 1165
02/12/2015, 04:46:03, 1165
02/12/2015, 04:46:05, 1165
02/12/2015, 04:46:07, 1165
02/12/2015, 04:46:09, 1165
02/12/2015, 04:46:10, 1165
02/12/2015, 04:46:12, 1165
02/12/2015, 04:46:14, 1165
02/12/2015, 04:46:16, 1165
02/12/2015, 04:46:17, 1165
02/12/2015, 04:46:19, 1165
02/12/2015, 04:46:21, 1165
02/12/2015, 04:46:23, 1165
02/12/2015, 04:46:24, 1164
02/12/2015, 04:46:26, 1164
02/12/2015, 04:46:28, 1165
02/12/2015, 04:46:30, 1165
02/12/2015, 04:46:32, 1164
02/12/2015, 04:46:33, 1165
02/12/2015, 04:46:35, 1164
02/12/2015, 04:46:37, 1165
02/12/2015, 04:46:39, 1164
02/12/2015, 04:46:40, 1165
02/12/2015, 04:46:42, 1165
02/12/2015, 04:46:44, 1165
02/12/2015, 04:46:46, 1165
02/12/2015, 04:46:47, 1165
02/12/2015, 04:46:49, 1165
02/12/2015, 04:46:51, 1165
02/12/2015, 04:46:53, 1165
02/12/2015, 04:46:54, 1165
02/12/2015, 04:46:56, 1165
02/12/2015, 04:46:58, 1165
02/12/2015, 04:47:00, 1165
02/12/2015, 04:47:01, 1165
02/12/2015, 04:47:03, 1165
02/12/2015, 04:47:05, 1165
02/12/2015, 04:47:07, 1164
02/12/2015, 04:47:09, 1164
02/12/2015, 04:47:10, 1165
02/12/2015, 04:47:12, 1165
02/12/2015, 04:47:14, 1165
02/12/2015, 04:47:16, 1165
02/12/2015, 04:47:17, 1165
02/12/2015, 04:47:19, 1166
02/12/2015, 04:47:21, 1165
02/12/2015, 04:47:23, 1165
02/12/2015, 04:47:24, 1165
02/12/2015, 04:47:26, 1165
02/12/2015, 04:47:28, 1165
02/12/2015, 04:47:30, 1165
02/12/2015, 04:47:31, 1165
02/12/2015, 04:47:33, 1165
02/12/2015, 04:47:35, 1165
02/12/2015, 04:47:37, 1165
02/12/2015, 04:47:38, 1165
02/12/2015, 04:47:40, 1165
02/12/2015, 04:47:42, 1165
02/12/2015, 04:47:44, 1165
02/12/2015, 04:47:46, 1166
02/12/2015, 04:47:47, 1166
02/12/2015, 04:47:49, 1165
02/12/2015, 04:47:51, 1165
02/12/2015, 04:47:53, 1165
02/12/2015, 04:47:54, 1165
02/12/2015, 04:47:56, 1165
02/12/2015, 04:47:58, 1165
02/12/2015, 04:48:00, 1165
02/12/2015, 04:48:01, 1165
02/12/2015, 04:48:03, 1165
02/12/2015, 04:48:05, 1165
02/12/2015, 04:48:07, 1165
02/12/2015, 04:48:08, 1165
02/12/2015, 04:48:10, 1165
02/12/2015, 04:48:12, 1165
02/12/2015, 04:48:14, 1164
02/12/2015, 04:48:15, 1165
02/12/2015, 04:48:17, 1165
02/12/2015, 04:48:19, 1164
02/12/2015, 04:48:21, 1164
02/12/2015, 04:48:23, 1165
02/12/2015, 04:48:24, 1165
02/12/2015, 04:48:26, 1164
02/12/2015, 04:48:28, 1165
02/12/2015, 04:48:30, 1165
02/12/2015, 04:48:31, 1165
02/12/2015, 04:48:33, 1165
02/12/2015, 04:48:35, 1166
02/12/2015, 04:48:37, 1166
02/12/2015, 04:48:38, 1166
02/12/2015, 04:48:40, 1166
02/12/2015, 04:48:42, 1166
02/12/2015, 04:48:44, 1166
02/12/2015, 04:48:45, 1166
02/12/2015, 04:48:47, 1165
02/12/2015, 04:48:49, 1165
02/12/2015, 04:48:51, 1166
02/12/2015, 04:48:52, 1166
02/12/2015, 04:48:54, 1165
02/12/2015, 04:48:56, 1165
02/12/2015, 04:48:58, 1166
02/12/2015, 04:49:00, 1166
02/12/2015, 04:49:01, 1166
02/12/2015, 04:49:03, 1166
02/12/2015, 04:49:05, 1166
02/12/2015, 04:49:07, 1166
02/12/2015, 04:49:08, 1166
02/12/2015, 04:49:10, 1166
02/12/2015, 04:49:12, 1165
02/12/2015, 04:49:14, 1166
02/12/2015, 04:49:15, 1165
02/12/2015, 04:49:17, 1165
02/12/2015, 04:49:19, 1165
02/12/2015, 04:49:21, 1166
02/12/2015, 04:49:22, 1166
02/12/2015, 04:49:24, 1166
02/12/2015, 04:49:26, 1166
02/12/2015, 04:49:28, 1165
02/12/2015, 04:49:29, 1165
02/12/2015, 04:49:31, 1165
02/12/2015, 04:49:33, 1166
02/12/2015, 04:49:35, 1165
02/12/2015, 04:49:37, 1165
02/12/2015, 04:49:38, 1166
02/12/2015, 04:49:40, 1165
02/12/2015, 04:49:42, 1166
02/12/2015, 04:49:44, 1165
02/12/2015, 04:49:45, 1165
02/12/2015, 04:49:47, 1165
02/12/2015, 04:49:49, 1165
02/12/2015, 04:49:51, 1165
02/12/2015, 04:49:52, 1165
02/12/2015, 04:49:54, 1165
02/12/2015, 04:49:56, 1166
02/12/2015, 04:49:58, 1166
02/12/2015, 04:49:59, 1166
02/12/2015, 04:50:01, 1166
02/12/2015, 04:50:03, 1166
02/12/2015, 04:50:05, 1166
02/12/2015, 04:50:06, 1165
02/12/2015, 04:50:08, 1165
02/12/2015, 04:50:10, 1166
02/12/2015, 04:50:12, 1165
02/12/2015, 04:50:14, 1165
02/12/2015, 04:50:15, 1165
02/12/2015, 04:50:17, 1166
02/12/2015, 04:50:19, 1165
02/12/2015, 04:50:21, 1165
02/12/2015, 04:50:22, 1165
02/12/2015, 04:50:24, 1165
02/12/2015, 04:50:26, 1165
02/12/2015, 04:50:28, 1165
02/12/2015, 04:50:29, 1164
02/12/2015, 04:50:31, 1164
02/12/2015, 04:50:33, 1164
02/12/2015, 04:50:35, 1164
02/12/2015, 04:50:36, 1165
02/12/2015, 04:50:38, 1165
02/12/2015, 04:50:40, 1165
02/12/2015, 04:50:42, 1165
02/12/2015, 04:50:43, 1165
02/12/2015, 04:50:45, 1165
02/12/2015, 04:50:47, 1165
02/12/2015, 04:50:49, 1165
02/12/2015, 04:50:51, 1165
02/12/2015, 04:50:52, 1166
02/12/2015, 04:50:54, 1166
02/12/2015, 04:50:56, 1166
02/12/2015, 04:50:58, 1166
02/12/2015, 04:50:59, 1166
02/12/2015, 04:51:01, 1165
02/12/2015, 04:51:03, 1165
02/12/2015, 04:51:05, 1166
02/12/2015, 04:51:06, 1166
02/12/2015, 04:51:08, 1165
02/12/2015, 04:51:10, 1166
02/12/2015, 04:51:12, 1166
02/12/2015, 04:51:13, 1166
02/12/2015, 04:51:15, 1166
02/12/2015, 04:51:17, 1166
02/12/2015, 04:51:19, 1166
02/12/2015, 04:51:20, 1166
02/12/2015, 04:51:22, 1165
02/12/2015, 04:51:24, 1166
02/12/2015, 04:51:26, 1166
02/12/2015, 04:51:28, 1165
02/12/2015, 04:51:29, 1165
02/12/2015, 04:51:31, 1166
02/12/2015, 04:51:33, 1166
02/12/2015, 04:51:35, 1165
02/12/2015, 04:51:36, 1165
02/12/2015, 04:51:38, 1166
02/12/2015, 04:51:40, 1166
02/12/2015, 04:51:42, 1165
02/12/2015, 04:51:43, 1165
02/12/2015, 04:51:45, 1165
02/12/2015, 04:51:47, 1166
02/12/2015, 04:51:49, 1166
02/12/2015, 04:51:50, 1166
02/12/2015, 04:51:52, 1166
02/12/2015, 04:51:54, 1166
02/12/2015, 04:51:56, 1166
02/12/2015, 04:51:57, 1166
02/12/2015, 04:51:59, 1166
02/12/2015, 04:52:01, 1166
02/12/2015, 04:52:03, 1166
02/12/2015, 04:52:04, 1166
02/12/2015, 04:52:06, 1166
02/12/2015, 04:52:08, 1166
02/12/2015, 04:52:10, 1166
02/12/2015, 04:52:12, 1166
02/12/2015, 04:52:13, 1166
02/12/2015, 04:52:15, 1166
02/12/2015, 04:52:17, 1166
02/12/2015, 04:52:19, 1165
02/12/2015, 04:52:20, 1165
02/12/2015, 04:52:22, 1165
02/12/2015, 04:52:24, 1165
02/12/2015, 04:52:26, 1166
02/12/2015, 04:52:27, 1166
02/12/2015, 04:52:29, 1166
02/12/2015, 04:52:31, 1166
02/12/2015, 04:52:33, 1166
02/12/2015, 04:52:34, 1166
02/12/2015, 04:52:36, 1166
02/12/2015, 04:52:38, 1166
02/12/2015, 04:52:40, 1166
02/12/2015, 04:52:41, 1166
02/12/2015, 04:52:43, 1166
02/12/2015, 04:52:45, 1166
02/12/2015, 04:52:47, 1166
02/12/2015, 04:52:49, 1166
02/12/2015, 04:52:50, 1166
02/12/2015, 04:52:52, 1166
02/12/2015, 04:52:54, 1166
02/12/2015, 04:52:56, 1166
02/12/2015, 04:52:57, 1166
02/12/2015, 04:52:59, 1166
02/12/2015, 04:53:01, 1166
02/12/2015, 04:53:03, 1166
02/12/2015, 04:53:04, 1166
02/12/2015, 04:53:06, 1166
02/12/2015, 04:53:08, 1166
02/12/2015, 04:53:10, 1166
02/12/2015, 04:53:11, 1166
02/12/2015, 04:53:13, 1165
02/12/2015, 04:53:15, 1165
02/12/2015, 04:53:17, 1166
02/12/2015, 04:53:18, 1165
02/12/2015, 04:53:20, 1165
02/12/2015, 04:53:22, 1165
02/12/2015, 04:53:24, 1165
02/12/2015, 04:53:26, 1165
02/12/2015, 04:53:27, 1166
02/12/2015, 04:53:29, 1165
02/12/2015, 04:53:31, 1166
02/12/2015, 04:53:33, 1166
02/12/2015, 04:53:34, 1166
02/12/2015, 04:53:36, 1166
02/12/2015, 04:53:38, 1166
02/12/2015, 04:53:40, 1166
02/12/2015, 04:53:41, 1166
02/12/2015, 04:53:43, 1166
02/12/2015, 04:53:45, 1166
02/12/2015, 04:53:47, 1166
02/12/2015, 04:53:48, 1166
02/12/2015, 04:53:50, 1166
02/12/2015, 04:53:52, 1166
02/12/2015, 04:53:54, 1166
02/12/2015, 04:53:55, 1166
02/12/2015, 04:53:57, 1165
02/12/2015, 04:53:59, 1166
02/12/2015, 04:54:01, 1166
02/12/2015, 04:54:03, 1166
02/12/2015, 04:54:04, 1166
02/12/2015, 04:54:06, 1166
02/12/2015, 04:54:08, 1166
02/12/2015, 04:54:10, 1166
02/12/2015, 04:54:11, 1166
02/12/2015, 04:54:13, 1166
02/12/2015, 04:54:15, 1166
02/12/2015, 04:54:17, 1166
02/12/2015, 04:54:18, 1166
02/12/2015, 04:54:20, 1166
02/12/2015, 04:54:22, 1166
02/12/2015, 04:54:24, 1166
02/12/2015, 04:54:25, 1166
02/12/2015, 04:54:27, 1166
02/12/2015, 04:54:29, 1166
02/12/2015, 04:54:31, 1166
02/12/2015, 04:54:32, 1166
02/12/2015, 04:54:34, 1166
02/12/2015, 04:54:36, 1166
02/12/2015, 04:54:38, 1166
02/12/2015, 04:54:40, 1166
02/12/2015, 04:54:41, 1166
02/12/2015, 04:54:43, 1166
02/12/2015, 04:54:45, 1166
02/12/2015, 04:54:47, 1166
02/12/2015, 04:54:48, 1166
02/12/2015, 04:54:50, 1166
02/12/2015, 04:54:52, 1166
02/12/2015, 04:54:54, 1166
02/12/2015, 04:54:55, 1166
02/12/2015, 04:54:57, 1166
02/12/2015, 04:54:59, 1166
02/12/2015, 04:55:01, 1166
02/12/2015, 04:55:02, 1166
02/12/2015, 04:55:04, 1166
02/12/2015, 04:55:06, 1167
02/12/2015, 04:55:08, 1166
02/12/2015, 04:55:09, 1166
02/12/2015, 04:55:11, 1166
02/12/2015, 04:55:13, 1166
02/12/2015, 04:55:15, 1166
02/12/2015, 04:55:17, 1166
02/12/2015, 04:55:18, 1166
02/12/2015, 04:55:20, 1166
02/12/2015, 04:55:22, 1166
02/12/2015, 04:55:24, 1166
02/12/2015, 04:55:25, 1166
02/12/2015, 04:55:27, 1166
02/12/2015, 04:55:29, 1166
02/12/2015, 04:55:31, 1166
02/12/2015, 04:55:32, 1166
02/12/2015, 04:55:34, 1167
02/12/2015, 04:55:36, 1166
02/12/2015, 04:55:38, 1167
02/12/2015, 04:55:39, 1167
02/12/2015, 04:55:41, 1167
02/12/2015, 04:55:43, 1166
02/12/2015, 04:55:45, 1166
02/12/2015, 04:55:46, 1166
02/12/2015, 04:55:48, 1166
02/12/2015, 04:55:50, 1166
02/12/2015, 04:55:52, 1166
02/12/2015, 04:55:54, 1166
02/12/2015, 04:55:55, 1166
02/12/2015, 04:55:57, 1166
02/12/2015, 04:55:59, 1166
02/12/2015, 04:56:01, 1166
02/12/2015, 04:56:02, 1166
02/12/2015, 04:56:04, 1166
02/12/2015, 04:56:06, 1166
02/12/2015, 04:56:08, 1166
02/12/2015, 04:56:09, 1166
02/12/2015, 04:56:11, 1166
02/12/2015, 04:56:13, 1166
02/12/2015, 04:56:15, 1166
02/12/2015, 04:56:16, 1166
02/12/2015, 04:56:18, 1167
02/12/2015, 04:56:20, 1167
02/12/2015, 04:56:22, 1167
02/12/2015, 04:56:23, 1167
02/12/2015, 04:56:25, 1167
02/12/2015, 04:56:27, 1167
02/12/2015, 04:56:29, 1166
02/12/2015, 04:56:31, 1166
02/12/2015, 04:56:32, 1166
02/12/2015, 04:56:34, 1166
02/12/2015, 04:56:36, 1167
02/12/2015, 04:56:38, 1167
02/12/2015, 04:56:39, 1167
02/12/2015, 04:56:41, 1167
02/12/2015, 04:56:43, 1167
02/12/2015, 04:56:45, 1167
02/12/2015, 04:56:46, 1166
02/12/2015, 04:56:48, 1167
02/12/2015, 04:56:50, 1166
02/12/2015, 04:56:52, 1166
02/12/2015, 04:56:53, 1167
02/12/2015, 04:56:55, 1167
02/12/2015, 04:56:57, 1167
02/12/2015, 04:56:59, 1167
02/12/2015, 04:57:00, 1167
02/12/2015, 04:57:02, 1167
02/12/2015, 04:57:04, 1166
02/12/2015, 04:57:06, 1166
02/12/2015, 04:57:08, 1166
02/12/2015, 04:57:09, 1166
02/12/2015, 04:57:11, 1166
02/12/2015, 04:57:13, 1166
02/12/2015, 04:57:15, 1166
02/12/2015, 04:57:16, 1166
02/12/2015, 04:57:18, 1167
02/12/2015, 04:57:20, 1167
02/12/2015, 04:57:22, 1167
02/12/2015, 04:57:23, 1167
02/12/2015, 04:57:25, 1167
02/12/2015, 04:57:27, 1167
02/12/2015, 04:57:29, 1167
02/12/2015, 04:57:30, 1167
02/12/2015, 04:57:32, 1166
02/12/2015, 04:57:34, 1166
02/12/2015, 04:57:36, 1166
02/12/2015, 04:57:37, 1166
02/12/2015, 04:57:39, 1166
02/12/2015, 04:57:41, 1166
02/12/2015, 04:57:43, 1166
02/12/2015, 04:57:45, 1166
02/12/2015, 04:57:46, 1167
02/12/2015, 04:57:48, 1166
02/12/2015, 04:57:50, 1166
02/12/2015, 04:57:52, 1166
02/12/2015, 04:57:53, 1166
02/12/2015, 04:57:55, 1166
02/12/2015, 04:57:57, 1166
02/12/2015, 04:57:59, 1166
02/12/2015, 04:58:00, 1166
02/12/2015, 04:58:02, 1167
02/12/2015, 04:58:04, 1166
02/12/2015, 04:58:06, 1167
02/12/2015, 04:58:07, 1167
02/12/2015, 04:58:09, 1167
02/12/2015, 04:58:11, 1166
02/12/2015, 04:58:13, 1166
02/12/2015, 04:58:14, 1166
02/12/2015, 04:58:16, 1167
02/12/2015, 04:58:18, 1166
02/12/2015, 04:58:20, 1166
02/12/2015, 04:58:22, 1166
02/12/2015, 04:58:23, 1167
02/12/2015, 04:58:25, 1166
02/12/2015, 04:58:27, 1166
02/12/2015, 04:58:29, 1166
02/12/2015, 04:58:30, 1167
02/12/2015, 04:58:32, 1167
02/12/2015, 04:58:34, 1166
02/12/2015, 04:58:36, 1166
02/12/2015, 04:58:37, 1167
02/12/2015, 04:58:39, 1166
02/12/2015, 04:58:41, 1166
02/12/2015, 04:58:43, 1166
02/12/2015, 04:58:44, 1167
02/12/2015, 04:58:46, 1166
02/12/2015, 04:58:48, 1167
02/12/2015, 04:58:50, 1167
02/12/2015, 04:58:51, 1167
02/12/2015, 04:58:53, 1166
02/12/2015, 04:58:55, 1166
02/12/2015, 04:58:57, 1166
02/12/2015, 04:58:59, 1167
